dt,Candidates,msa,indicator,per_change,var
2020-09-16,480,Elkhart - Goshen,Occupation Group,0.17647058823529413,Sales and Related Occupations
2020-09-16,460,Elkhart - Goshen,Occupation Group,0.10047846889952153,Construction and Extraction Occupations
2020-09-16,411,Elkhart - Goshen,Occupation Group,0.15126050420168066,"Installation, Maintenance, and Repair Occupations"
2020-09-16,389,Elkhart - Goshen,Occupation Group,0.16816816816816818,Architecture and Engineering Occupations
2020-09-16,327,Elkhart - Goshen,Occupation Group,0.17204301075268819,Business and Financial Operations Occupations
2020-09-16,271,Elkhart - Goshen,Occupation Group,0.22072072072072071,Computer and Mathematical Occupations
2020-09-16,255,Elkhart - Goshen,Occupation Group,0.35638297872340424,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-16,253,Elkhart - Goshen,Occupation Group,0.24630541871921183,Healthcare Practitioners and Technical Occupations
2020-09-16,244,Elkhart - Goshen,Occupation Group,0.07488986784140969,Healthcare Support Occupations
2020-09-16,240,Elkhart - Goshen,Occupation Group,0.05726872246696035,Food Preparation and Serving Related Occupations
2020-09-16,148,Elkhart - Goshen,Occupation Group,-0.032679738562091505,Building & Grounds Cleaning & Maintenance Occup.
2020-09-16,123,Elkhart - Goshen,Occupation Group,0.16037735849056603,Community and Social Services Occupations
2020-09-16,122,Elkhart - Goshen,Occupation Group,0.23232323232323232,"Education, Training, and Library Occupations"
2020-09-16,114,Elkhart - Goshen,Occupation Group,0.12871287128712872,"Life, Physical, and Social Science Occupations"
2020-09-16,111,Elkhart - Goshen,Occupation Group,-0.017699115044247787,Personal Care and Service Occupations
2020-09-16,98,Elkhart - Goshen,Occupation Group,0.18072289156626506,Protective Service Occupations
2020-09-16,37,Elkhart - Goshen,Occupation Group,0.37037037037037035,Legal Occupations
2020-09-16,35,Elkhart - Goshen,Occupation Group,0.9444444444444444,"Farming, Fishing, and Forestry Occupations"
2020-09-16,23,Elkhart - Goshen,Occupation Group,0.35294117647058826,Military Specific Occupations
2020-09-16,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-09-16,481,South Bend - Mishawaka,education,0.2591623036649215,Less than High School
2020-09-16,3345,South Bend - Mishawaka,education,0.17162872154115585,High School Diploma or Equivalent
2020-09-16,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-09-16,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-09-16,270,South Bend - Mishawaka,education,0.0037174721189591076,Vocational School Certificate
2020-09-16,798,South Bend - Mishawaka,education,0.17872968980797638,Associate's Degree
2020-09-16,1411,South Bend - Mishawaka,education,0.21637931034482757,Bachelor's Degree
2020-09-16,430,South Bend - Mishawaka,education,0.2215909090909091,Master's Degree
2020-09-16,66,South Bend - Mishawaka,education,0.13793103448275862,Doctorate Degree
2020-09-16,8,South Bend - Mishawaka,education,0.3333333333333333,"Specialized Degree (e.g. MD, DDS)"
2020-09-16,0,South Bend - Mishawaka,education,NA,Not Specified
2020-09-16,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2020-09-16,519,Elkhart - Goshen,education,0.2658536585365854,Less than High School
2020-09-16,3223,Elkhart - Goshen,education,0.19414597999258984,High School Diploma or Equivalent
2020-09-16,0,Elkhart - Goshen,education,NA,1 Year of College or a Technical or Vocational School
2020-09-16,0,Elkhart - Goshen,education,NA,2 Years of College or a Technical or Vocational School
2020-09-16,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2020-09-16,231,Elkhart - Goshen,education,0.013157894736842105,Vocational School Certificate
2020-09-16,734,Elkhart - Goshen,education,0.19934640522875818,Associate's Degree
2020-09-16,1296,Elkhart - Goshen,education,0.20670391061452514,Bachelor's Degree
2020-09-16,402,Elkhart - Goshen,education,0.20359281437125748,Master's Degree
2020-09-16,56,Elkhart - Goshen,education,0.21739130434782608,Doctorate Degree
2020-09-16,8,Elkhart - Goshen,education,0.6,"Specialized Degree (e.g. MD, DDS)"
2020-09-16,0,Elkhart - Goshen,education,NA,Not Specified
2020-09-17,8489,South Bend - Mishawaka,Total Candidates,0.18876907996078982,Total Candidates
2020-09-17,7967,Elkhart - Goshen,Total Candidates,0.19606665665815942,Total Candidates
2020-09-17,1849,South Bend - Mishawaka,Occupation Group,0.2544097693351425,Production Occupations
2020-09-17,1172,South Bend - Mishawaka,Occupation Group,0.22210636079249219,Office and Administrative Support Occupations
2020-09-17,1067,South Bend - Mishawaka,Occupation Group,0.2809123649459784,Management Occupations
2020-09-17,824,South Bend - Mishawaka,Occupation Group,0.15568022440392706,Transportation and Material Moving Occupations
2020-09-17,532,South Bend - Mishawaka,Occupation Group,0.17699115044247787,Sales and Related Occupations
2020-09-17,504,South Bend - Mishawaka,Occupation Group,0.09565217391304348,Construction and Extraction Occupations
2020-09-17,448,South Bend - Mishawaka,Occupation Group,0.09535452322738386,"Installation, Maintenance, and Repair Occupations"
2020-09-17,404,South Bend - Mishawaka,Occupation Group,0.15759312320916904,Architecture and Engineering Occupations
2020-09-17,330,South Bend - Mishawaka,Occupation Group,0.19133574007220217,Business and Financial Operations Occupations
2020-09-17,285,South Bend - Mishawaka,Occupation Group,0.10038610038610038,Healthcare Support Occupations
2020-09-17,284,South Bend - Mishawaka,Occupation Group,0.21888412017167383,Computer and Mathematical Occupations
2020-09-17,281,South Bend - Mishawaka,Occupation Group,0.08494208494208494,Food Preparation and Serving Related Occupations
2020-09-17,270,South Bend - Mishawaka,Occupation Group,0.1894273127753304,Healthcare Practitioners and Technical Occupations
2020-09-17,261,South Bend - Mishawaka,Occupation Group,0.35233160621761656,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-17,177,South Bend - Mishawaka,Occupation Group,0.005681818181818182,Building & Grounds Cleaning & Maintenance Occup.
2020-09-17,141,South Bend - Mishawaka,Occupation Group,0.1652892561983471,Community and Social Services Occupations
2020-09-17,125,South Bend - Mishawaka,Occupation Group,0.20192307692307693,"Education, Training, and Library Occupations"
2020-09-17,123,South Bend - Mishawaka,Occupation Group,-0.031496062992125984,Personal Care and Service Occupations
2020-09-17,119,South Bend - Mishawaka,Occupation Group,0.14423076923076922,"Life, Physical, and Social Science Occupations"
2020-09-17,109,South Bend - Mishawaka,Occupation Group,0.1595744680851064,Protective Service Occupations
2020-09-17,42,South Bend - Mishawaka,Occupation Group,0.2727272727272727,Legal Occupations
2020-09-17,33,South Bend - Mishawaka,Occupation Group,0.7368421052631579,"Farming, Fishing, and Forestry Occupations"
2020-09-17,23,South Bend - Mishawaka,Occupation Group,0.4375,Military Specific Occupations
2020-09-17,1802,Elkhart - Goshen,Occupation Group,0.2825622775800712,Production Occupations
2020-09-17,1125,Elkhart - Goshen,Occupation Group,0.21621621621621623,Office and Administrative Support Occupations
2020-09-17,992,Elkhart - Goshen,Occupation Group,0.2717948717948718,Management Occupations
2020-09-17,741,Elkhart - Goshen,Occupation Group,0.14,Transportation and Material Moving Occupations
2020-09-17,477,Elkhart - Goshen,Occupation Group,0.16911764705882354,Sales and Related Occupations
2020-09-17,460,Elkhart - Goshen,Occupation Group,0.10047846889952153,Construction and Extraction Occupations
2020-09-17,409,Elkhart - Goshen,Occupation Group,0.14565826330532214,"Installation, Maintenance, and Repair Occupations"
2020-09-17,386,Elkhart - Goshen,Occupation Group,0.15915915915915915,Architecture and Engineering Occupations
2020-09-17,326,Elkhart - Goshen,Occupation Group,0.16845878136200718,Business and Financial Operations Occupations
2020-09-17,270,Elkhart - Goshen,Occupation Group,0.21621621621621623,Computer and Mathematical Occupations
2020-09-17,253,Elkhart - Goshen,Occupation Group,0.34574468085106386,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-17,250,Elkhart - Goshen,Occupation Group,0.2315270935960591,Healthcare Practitioners and Technical Occupations
2020-09-17,242,Elkhart - Goshen,Occupation Group,0.06607929515418502,Healthcare Support Occupations
2020-09-17,240,Elkhart - Goshen,Occupation Group,0.05726872246696035,Food Preparation and Serving Related Occupations
2020-09-17,147,Elkhart - Goshen,Occupation Group,-0.0392156862745098,Building & Grounds Cleaning & Maintenance Occup.
2020-09-17,122,Elkhart - Goshen,Occupation Group,0.1509433962264151,Community and Social Services Occupations
2020-09-17,122,Elkhart - Goshen,Occupation Group,0.23232323232323232,"Education, Training, and Library Occupations"
2020-09-17,115,Elkhart - Goshen,Occupation Group,0.13861386138613863,"Life, Physical, and Social Science Occupations"
2020-09-17,112,Elkhart - Goshen,Occupation Group,-0.008849557522123894,Personal Care and Service Occupations
2020-09-17,98,Elkhart - Goshen,Occupation Group,0.18072289156626506,Protective Service Occupations
2020-09-17,37,Elkhart - Goshen,Occupation Group,0.37037037037037035,Legal Occupations
2020-09-17,35,Elkhart - Goshen,Occupation Group,0.9444444444444444,"Farming, Fishing, and Forestry Occupations"
2020-09-17,23,Elkhart - Goshen,Occupation Group,0.35294117647058826,Military Specific Occupations
2020-09-17,0,South Bend - Mishawaka,education,NA,No Minimum Education Requirement
2020-09-17,475,South Bend - Mishawaka,education,0.24345549738219896,Less than High School
2020-09-17,3332,South Bend - Mishawaka,education,0.1670753064798599,High School Diploma or Equivalent
2020-09-17,0,South Bend - Mishawaka,education,NA,1 Year of College or a Technical or Vocational School
2020-09-17,0,South Bend - Mishawaka,education,NA,2 Years of College or a Technical or Vocational School
2020-09-17,271,South Bend - Mishawaka,education,0.007434944237918215,Vocational School Certificate
2020-09-17,796,South Bend - Mishawaka,education,0.1757754800590842,Associate's Degree
2020-09-17,1405,South Bend - Mishawaka,education,0.21120689655172414,Bachelor's Degree
2020-09-17,425,South Bend - Mishawaka,education,0.20738636363636365,Master's Degree
2020-09-17,66,South Bend - Mishawaka,education,0.13793103448275862,Doctorate Degree
2020-09-17,8,South Bend - Mishawaka,education,0.3333333333333333,"Specialized Degree (e.g. MD, DDS)"
2020-09-17,0,South Bend - Mishawaka,education,NA,Not Specified
2020-09-17,0,Elkhart - Goshen,education,NA,No Minimum Education Requirement
2020-09-17,513,Elkhart - Goshen,education,0.25121951219512195,Less than High School
2020-09-17,3206,Elkhart - Goshen,education,0.18784735087069285,High School Diploma or Equivalent
2020-09-17,0,Elkhart - Goshen,education,NA,1 Year of College or a Technical or Vocational School
2020-09-17,0,Elkhart - Goshen,education,NA,2 Years of College or a Technical or Vocational School
2020-09-17,0,Elkhart - Goshen,education,NA,3 Years of College or a Technical or Vocational School
2020-09-17,233,Elkhart - Goshen,education,0.021929824561403508,Vocational School Certificate
2020-09-17,732,Elkhart - Goshen,education,0.19607843137254902,Associate's Degree
2020-09-17,1292,Elkhart - Goshen,education,0.20297951582867785,Bachelor's Degree
2020-09-17,398,Elkhart - Goshen,education,0.19161676646706588,Master's Degree
2020-09-17,56,Elkhart - Goshen,education,0.21739130434782608,Doctorate Degree
2020-09-17,8,Elkhart - Goshen,education,0.6,"Specialized Degree (e.g. MD, DDS)"
2020-09-17,0,Elkhart - Goshen,education,NA,Not Specified
2020-09-18,8460,South Bend - Mishawaka,Total Candidates,0.18470802408626244,Total Candidates
2020-09-18,7939,Elkhart - Goshen,Total Candidates,0.19186308362107793,Total Candidates
2020-09-18,1835,South Bend - Mishawaka,Occupation Group,0.24491180461329715,Production Occupations
2020-09-18,1167,South Bend - Mishawaka,Occupation Group,0.21689259645464026,Office and Administrative Support Occupations
2020-09-18,1064,South Bend - Mishawaka,Occupation Group,0.2773109243697479,Management Occupations
2020-09-18,824,South Bend - Mishawaka,Occupation Group,0.15568022440392706,Transportation and Material Moving Occupations
2020-09-18,531,South Bend - Mishawaka,Occupation Group,0.1747787610619469,Sales and Related Occupations
2020-09-18,503,South Bend - Mishawaka,Occupation Group,0.09347826086956522,Construction and Extraction Occupations
2020-09-18,448,South Bend - Mishawaka,Occupation Group,0.09535452322738386,"Installation, Maintenance, and Repair Occupations"
2020-09-18,403,South Bend - Mishawaka,Occupation Group,0.15472779369627507,Architecture and Engineering Occupations
2020-09-18,330,South Bend - Mishawaka,Occupation Group,0.19133574007220217,Business and Financial Operations Occupations
2020-09-18,284,South Bend - Mishawaka,Occupation Group,0.09652509652509653,Healthcare Support Occupations
2020-09-18,282,South Bend - Mishawaka,Occupation Group,0.21030042918454936,Computer and Mathematical Occupations
2020-09-18,282,South Bend - Mishawaka,Occupation Group,0.0888030888030888,Food Preparation and Serving Related Occupations
2020-09-18,266,South Bend - Mishawaka,Occupation Group,0.17180616740088106,Healthcare Practitioners and Technical Occupations
2020-09-18,260,South Bend - Mishawaka,Occupation Group,0.3471502590673575,"Arts, Design, Entertainment, Sports, and Media Occ"
2020-09-18,176,South Bend - Mishawaka,Occupation Group,0,Building & Grounds Cleaning & Maintenance Occup.
2020-09-18,142,South Bend - Mishawaka,Occupation Group,0.17355371900826447,Community and Social Services Occupations
2020-09-18,125,South Bend - Mishawaka,Occupation Group,0.20192307692307693,"Education, Training, and Library Occupations"
2020-09-18,123,South Bend - Mishawaka,Occupation Group,-0.031496062992125984,Personal Care and Service Occupations
2020-09-18,118,South Bend - Mishawaka,Occupation Group,0.1346153846153846,"Life, Physical, and Social Science Occupations"
2020-09-18,110,South Bend - Mishawaka,Occupation Group,0.1702127659574468,Protective Service Occupations
2020-09-18,42,South Bend - Mishawaka,Occupation Group,0.2727272727272727,Legal Occupations
2020-09-18,33,South Bend - Mishawaka,Occupation Group,0.7368421052631579,"Farming, Fishing, and Forestry Occupations"
2020-09-18,23,South Bend - Mishawaka,Occupation Group,0.4375,Military Specific Occupations
2020-09-18,1787,Elkhart - Goshen,Occupation Group,0.27188612099644127,Production Occupations
2020-09-18,1121,Elkhart - Goshen,Occupation Group,0.2118918918918919,Office and Administrative Support Occupations
2020-09-18,989,Elkhart - Goshen,Occupation Group,0.26794871794871794,Management Occupations
2020-09-18,741,Elkhart - Goshen,Occupation Group,0.14,Transportation and Material Moving Occupations
